seed,index,source,requested_mode,actual_initial_class,fallback,feasible,theta_1_deg,speed_1_mps,release_1_s,delay_1_s,burst_1_s,theta_2_deg,speed_2_mps,release_2_s,delay_2_s,burst_2_s,theta_3_deg,speed_3_mps,release_3_s,delay_3_s,burst_3_s
20250841,10,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,11,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,12,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,13,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,14,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,15,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,16,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,17,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,18,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,19,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,20,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,21,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,22,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,23,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,24,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,25,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,26,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250841,27,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,28,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,29,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,30,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88597986287033,128.17717070923018,41.167258877364674,11.797829546702527,52.9650884240672
20250841,31,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,32,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,33,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250841,34,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88597986287033,128.17717070923018,41.167258877364674,11.797829546702527,52.9650884240672
20250841,35,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250841,36,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250841,37,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250841,38,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88597986287033,128.17717070923018,41.167258877364674,11.797829546702527,52.9650884240672
20250841,39,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,40,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,41,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,42,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,43,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,44,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,45,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,46,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250841,47,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250841,48,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250841,49,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250841,50,global_lhs,global_lhs,relay,False,True,334.42549561672945,84.6273298014421,2.5547741290427255,0.5904129352243669,3.1451870642670925,75.63146250473216,131.36643666386954,21.682234183192797,2.1561272773768945,23.83836146056969,150.20727173046635,71.19463582807965,21.504545377821298,7.654549443391129,29.159094821212427
20250841,51,global_lhs,global_lhs,relay,False,True,65.51070536305942,101.27707329686729,0.3967455435174596,4.227717362315594,4.624462905833053,272.6835387989677,76.79045998274566,13.074443283932757,12.327054634482161,25.40149791841492,37.83014255247743,87.08103359854519,11.866150571909355,5.586782208810972,17.452932780720328
20250841,52,global_lhs,global_lhs,relay,False,True,268.85271138013024,104.95141354837554,2.598064819598992,0.037910717809925866,2.635975537408918,204.7440276908331,129.4553945127367,14.411426568200048,0.5510869615439424,14.96251352974399,226.21501434562649,116.43788709755245,54.15301513472191,9.021859145234348,63.17487427995626
20250841,53,global_lhs,global_lhs,overlap_relay,False,True,111.04199430695152,136.56523934460438,13.015994326538323,0.7782529643896584,13.79424729092798,17.80103297429628,123.17622251435017,8.281560548456445,6.018806010744541,14.300366559200986,224.89172393671322,129.40291928376485,48.49764560280133,8.511295760913606,57.00894136371493
20250841,54,global_lhs,global_lhs,relay,False,True,343.6235072450364,131.40803850246255,1.8576984342700031,7.09690012443498,8.954598558704983,276.28714504104363,138.4351654277437,33.08337006410713,15.48757662120199,48.57094668530912,8.61516135251554,112.69312097061945,17.009923537511558,4.1668691879930435,21.1767927255046
20250841,55,global_lhs,global_lhs,relay,False,True,108.91652185111374,96.71836803457987,2.105655102513201,3.675655349361305,5.781310451874506,237.7508292569917,124.40789876105956,40.195961997077376,5.317537345875543,45.51349934295292,284.0048533799599,125.05266609778204,20.25742285429576,2.793177161267798,23.05060001556356
20250841,56,global_lhs,global_lhs,relay,False,True,247.81337692936987,114.89747411549638,7.8563338495916994,2.57711681769225,10.43345066728395,62.915246880104945,121.64792168072677,2.8032863446235803,3.3481165356074554,6.151402880231036,50.72563761904286,127.38693511427647,59.976116849356096,1.9282080176291674,61.90432486698526
20250841,57,global_lhs,global_lhs,relay,False,True,211.60973813719133,107.03292036512738,0.17770405016309615,0.4613898403178332,0.6390938904809293,222.78754166197268,81.2418139473346,9.143950097054926,2.4351694571489935,11.57911955420392,303.6422974424784,85.65955405734577,29.873121120110714,10.974832413742032,40.847953533852746
20250841,58,global_lhs,global_lhs,overlap_relay,False,True,236.20259881802426,118.74575434782392,6.7550043134005735,5.648172305481762,12.403176618882336,283.746622604368,70.58348002479536,24.79402390501398,12.57484668969125,37.36887059470523,189.17358400133276,85.55033668498032,11.582028849328156,0.3789139337245723,11.960942783052728
20250841,59,global_lhs,global_lhs,relay,False,True,99.50940396584106,124.91887872913772,1.1683236322171267,6.881057553531288,8.049381185748414,174.72985904091456,104.78275979950519,38.19736083037165,8.378403624955094,46.57576445532675,48.435918829080144,137.5022107867252,29.355460452067266,5.922410295554049,35.277870747621314
20250841,60,global_lhs,global_lhs,overlap_relay,False,True,259.07858936509314,71.39593372497961,0.37891733099164915,1.3990994009366573,1.7780167319283064,218.15306202576303,96.76945476436943,1.5329218895828944,0.7466065029094194,2.2795283924923138,76.558990603019,110.45909421114169,9.465566220727363,5.423217645416274,14.888783866143637
20250841,61,global_lhs,global_lhs,relay,False,True,85.59993165377264,88.81142713629069,7.46862822492809,4.828383883604441,12.297012108532531,56.883232308110635,72.79412984402856,18.43087540446574,15.09815599148001,33.52903139594575,197.62300200078064,98.30144650493216,51.80394731483106,4.66991045094766,56.473857765778725
20250841,62,global_lhs,global_lhs,relay,False,True,101.0016118002304,111.93772017536344,9.43375184739603,1.8358300369815803,11.26958188437761,245.8687704418601,105.0460858501553,32.208195085991576,15.789336242790622,47.997531328782195,357.3632598008985,89.82323119953818,44.21365924047831,10.10519452702059,54.318853767498894
20250841,63,global_lhs,global_lhs,relay,False,True,170.69012497355902,70.18497319045338,3.8644053203367594,3.8847793097486125,7.749184630085372,302.5245934858719,84.42008614604892,31.327330235466174,4.800608863137119,36.12793909860329,93.9674413807941,90.89962036607716,46.55291108705896,11.48491368555383,58.03782477261279
20250841,64,global_lhs,global_lhs,relay,False,True,227.12328564358978,72.80867647235416,1.5018320891716366,3.190758425798127,4.692590514969764,89.48708163209557,110.38672028195039,23.866836611015117,2.93486890855854,26.80170551957366,141.71524819842435,125.98841752575814,54.93036044598851,10.632880969400619,65.56324141538913
20250841,65,global_lhs,global_lhs,relay,False,True,128.79638072877728,138.8285090261782,0.695804688808682,8.57746848902851,9.273273177837192,128.69473149560935,89.44931337034468,1.4811221016954086,5.1545383227626616,6.63566042445807,163.59008335402348,89.18976210696576,47.2769369165765,5.9844777085816885,53.26141462515819
20250841,66,global_lhs,global_lhs,relay,False,True,270.0949147577521,80.85792036434646,2.915067785330165,2.5135878159207667,5.428655601250932,102.00983863810015,91.15929517486676,16.268128948850553,16.10092002848205,32.369048977332604,326.2543744448343,114.44576146069713,43.758920822278924,7.347396246464146,51.10631706874307
20250841,67,global_lhs,global_lhs,relay,False,True,32.74326624809656,102.12854229992871,0.10822686369315981,13.067484267855232,13.175711131548391,297.87295579630273,95.08179408260474,8.211659874372149,0.006174778532506246,8.217834652904655,11.56826633257106,107.81018699008389,46.995256981250996,1.6130995896285092,48.60835657087951
20250841,68,global_lhs,global_lhs,relay,False,True,186.89357332599195,89.77632977037334,7.8710889064802,3.0582112469265628,10.929300153406762,187.70931667052935,73.45367583852973,19.254930164233027,11.80548248950402,31.060412653737046,63.44614885777765,87.65953499844855,18.670568962000964,3.212038593541901,21.882607555542865
20250841,69,global_lhs,global_lhs,relay,False,True,43.29774751881374,132.58416265918723,2.076698338706502,0.23466853202906118,2.3113668707355632,6.186986614211345,130.78219471660015,25.738571335696,14.996773981213842,40.73534531690984,40.18999276804443,121.12692917390225,6.9550951279856505,1.8451554797769332,8.800250607762583
20250841,70,global_lhs,global_lhs,relay,False,True,9.081069686943085,114.50445612233275,1.3856885552873972,1.3278905012229905,2.7135790565103877,137.7259237605234,107.33981216741412,10.630356899055432,1.37095186095026,12.001308760005692,317.23885207726414,136.86357148924668,20.886813255312163,9.144413650002695,30.031226905314856
20250841,71,global_lhs,global_lhs,overlap_relay,False,True,345.78853953486515,94.30719822641923,10.558798114551866,0.5386687767200219,11.097466891271887,95.99393202282609,121.47548313325662,10.68621278034989,0.21985345400712575,10.906066234357016,210.00579087477024,75.15116938952481,34.536428947383065,4.630858156414817,39.16728710379788
20250842,0,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250842,1,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250842,2,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88597986287033,128.17717070923018,41.167258877364674,11.797829546702527,52.9650884240672
20250842,3,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250842,4,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250842,5,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250842,6,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250842,7,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250842,8,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250842,9,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250842,10,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88191703866153,127.74628321459795,41.3290113060559,11.806741071758816,53.13575237781471
20250842,11,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250842,12,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88597986287033,128.17717070923018,41.167258877364674,11.797829546702527,52.9650884240672
20250842,13,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.33938467904326,139.93415388059276,3.713132093445836,7.430586484585108,11.143718578030944,151.89049296525226,128.39196839245156,41.10436471058635,11.78068878846852,52.88505349905488
20250842,14,single_library,single_library,relay,False,True,6.901659003201749,139.94808612508317,0.0003797124855604572,0.7134905893593868,0.7138703018449473,239.120076885245,139.91900390807683,3.729322096589062,7.439939668308655,11.169261764897717,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250842,15,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250842,16,single_library,single_library,relay,False,True,6.906577184376861,139.85140242271135,0.0003391909523734471,0.7137227062659653,0.7140618972183388,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250842,17,single_library,single_library,relay,False,True,6.898584674354742,139.9789680239913,0.0005410787541493267,0.7133615234877568,0.7139026022419062,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
20250842,18,single_library,single_library,relay,False,True,6.901852721201663,139.95354143961873,0.00015828881413537665,0.7136606103054681,0.7138188991196035,239.11347532622278,139.9194007346513,3.729811752946633,7.440190456414745,11.170002209361378,151.88405342087898,128.23912644945324,41.1410783161513,11.794401186831701,52.935479502983
20250842,19,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,239.16242459749503,139.9164583430774,3.726181811028283,7.438330147198162,11.164511958226445,151.88597986287033,128.17717070923018,41.167258877364674,11.797829546702527,52.9650884240672
20250842,20,single_library,single_library,relay,False,True,6.8914302654840895,139.95019075178766,0.0007892025208394715,0.7135749357386584,0.7143641382594978,239.0247083131978,139.9463151495139,3.734423586582464,7.443878003435978,11.178301590018442,151.88850270884464,128.1776153356285,41.18111327220002,11.788491728900201,52.96960500110022
20250842,21,single_library,single_library,relay,False,True,6.890913502410902,139.95348376831427,0.000558806146369828,0.7137792226860321,0.7143380288324019,238.98597982611386,139.9248078005273,3.738715571991129,7.445808317219662,11.18452388921079,151.88203737591184,127.4974682018873,41.431346935902106,11.808171725476106,53.23951866137821
